species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering
Fall run Chinook,Alt1,juv,instream,7000,0.007606592199937995,2018-11-19T10:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,7000,67.87017118083037,2018-11-19T10:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,9000,0.11425190051531119,2018-11-19T20:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,9000,0.0030650722891641274,2018-11-19T20:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,9000,97.60260649104636,2018-11-19T20:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,9000,0.005932343658827052,2018-11-19T20:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,9000,70.12656341431261,2018-11-19T20:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,10000,0.0900415600074509,2018-11-20T06:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,10000,0.002161099117103169,2018-11-20T06:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,10000,98.50827301982112,2018-11-20T06:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,10000,0.00499390924631175,2018-11-20T06:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,10000,70.60204429175381,2018-11-20T06:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,11000,0.07341863068725869,2018-11-20T16:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,11000,0.001498870117315449,2018-11-20T16:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,11000,99.10499030505683,2018-11-20T16:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,11000,0.0037540444238131506,2018-11-20T16:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,11000,70.95771395517181,2018-11-20T16:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,12000,0.062274759177132384,2018-11-21T02:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,12000,9.568217495768236e-4,2018-11-21T02:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,12000,99.7009248009519,2018-11-21T02:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,12000,0.002442046636389706,2018-11-21T02:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,12000,70.96146314831418,2018-11-21T02:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,13000,0.053684218606689,2018-11-21T12:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,13000,5.455183581525357e-4,2018-11-21T12:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,13000,100.03098903260204,2018-11-21T12:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,13000,0.0012660071247034348,2018-11-21T12:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,13000,70.78402380102291,2018-11-21T12:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,14000,0.04666062684342228,2018-11-21T22:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,14000,2.634096942994393e-4,2018-11-21T22:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,14000,103.8133473685914,2018-11-21T22:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,14000,6.17046250129658e-4,2018-11-21T22:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,14000,71.7103213521846,2018-11-21T22:00:00Z,TRUE
Fall run Chinook,Alt1,spawn,instream,15000,0.04074061567843604,2018-11-22T08:00:00Z,TRUE
Fall run Chinook,Alt1,fry,instream,15000,1.1673881448009844e-4,2018-11-22T08:00:00Z,TRUE
Fall run Chinook,Alt1,fry,floodplain,15000,106.29332060122807,2018-11-22T08:00:00Z,TRUE
Fall run Chinook,Alt1,juv,instream,15000,1.8492373751861484e-4,2018-11-22T08:00:00Z,TRUE
Fall run Chinook,Alt1,juv,floodplain,15000,72.87969209940991,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,100,23.110533121889798,2018-11-15T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,100,4.625061072693085,2018-11-15T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,100,8.708164288850037,2018-11-15T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,100,NA,2018-11-15T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,100,NA,2018-11-15T06:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,250,30.461447257024002,2018-11-15T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,250,1.6700247409721005,2018-11-15T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,250,11.15880205344383,2018-11-15T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,250,NA,2018-11-15T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,250,NA,2018-11-15T16:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,300,29.417646641091444,2018-11-16T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,300,1.1849199889514668,2018-11-16T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,300,13.637310106371418,2018-11-16T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,300,NA,2018-11-16T02:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,300,NA,2018-11-16T02:00:00Z,TRUE
