species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering
Steelhead,Proposed,fry,instream,400,0.4945249204861915,2018-11-16T12:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,400,6.741263787149267,2018-11-16T12:00:00Z,FALSE
Steelhead,Proposed,juv,instream,400,43.53044797953551,2018-11-16T12:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,400,25.759959794356202,2018-11-16T12:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,500,25.94141081501508,2018-11-16T22:00:00Z,FALSE
Steelhead,Proposed,fry,instream,500,0.3191327690845111,2018-11-16T22:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,500,8.831162778111805,2018-11-16T22:00:00Z,FALSE
Steelhead,Proposed,juv,instream,500,40.645075291524115,2018-11-16T22:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,500,31.128142744143947,2018-11-16T22:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,600,21.97947078155315,2018-11-17T08:00:00Z,FALSE
Steelhead,Proposed,fry,instream,600,0.21461002812148183,2018-11-17T08:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,600,10.129913390736098,2018-11-17T08:00:00Z,FALSE
Steelhead,Proposed,juv,instream,600,37.293755842480344,2018-11-17T08:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,600,37.42402734068637,2018-11-17T08:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,1000,12.271116340693267,2018-11-17T18:00:00Z,FALSE
Steelhead,Proposed,fry,instream,1000,0.09759233179490218,2018-11-17T18:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,1000,14.308241066963209,2018-11-17T18:00:00Z,FALSE
Steelhead,Proposed,juv,instream,1000,26.00363228151141,2018-11-17T18:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,1000,57.427109925014356,2018-11-17T18:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,3000,2.828991107906662,2018-11-18T04:00:00Z,FALSE
Steelhead,Proposed,fry,instream,3000,0.0015499221967009888,2018-11-18T04:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,3000,20.10479615642985,2018-11-18T04:00:00Z,FALSE
Steelhead,Proposed,juv,instream,3000,2.7976961028895544,2018-11-18T04:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,3000,114.48926014442982,2018-11-18T04:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,5000,1.3268310502144853,2018-11-18T14:00:00Z,FALSE
Steelhead,Proposed,fry,instream,5000,6.748217510971975e-4,2018-11-18T14:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,5000,23.015495420807127,2018-11-18T14:00:00Z,FALSE
Steelhead,Proposed,juv,instream,5000,0.6424659070367031,2018-11-18T14:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,5000,139.8624526874301,2018-11-18T14:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,6000,1.0117471181123576,2018-11-19T00:00:00Z,FALSE
Steelhead,Proposed,fry,instream,6000,2.635970546930151e-4,2018-11-19T00:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,6000,27.59053297615841,2018-11-19T00:00:00Z,FALSE
Steelhead,Proposed,juv,instream,6000,0.36569839522495123,2018-11-19T00:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,6000,149.05295426081025,2018-11-19T00:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,7000,0.8438144527242396,2018-11-19T10:00:00Z,FALSE
Steelhead,Proposed,fry,instream,7000,1.3176849680663353e-4,2018-11-19T10:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,7000,33.144816238676384,2018-11-19T10:00:00Z,FALSE
Steelhead,Proposed,juv,instream,7000,0.24471760050390404,2018-11-19T10:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,7000,160.085917552474,2018-11-19T10:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,9000,0.5643925314329482,2018-11-19T20:00:00Z,FALSE
Steelhead,Proposed,fry,instream,9000,5.9402456969836054e-5,2018-11-19T20:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,9000,32.8997954966489,2018-11-19T20:00:00Z,FALSE
Steelhead,Proposed,juv,instream,9000,0.12579489740437516,2018-11-19T20:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,9000,177.5533650017751,2018-11-19T20:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,10000,0.4819997635509797,2018-11-20T06:00:00Z,FALSE
Steelhead,Proposed,fry,instream,10000,4.387272224539201e-5,2018-11-20T06:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,10000,33.08842983435907,2018-11-20T06:00:00Z,FALSE
Steelhead,Proposed,juv,instream,10000,0.09530106971759868,2018-11-20T06:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,10000,186.86058075984718,2018-11-20T06:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,11000,0.40318703984369386,2018-11-20T16:00:00Z,FALSE
Steelhead,Proposed,fry,instream,11000,3.747401791153516e-5,2018-11-20T16:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,11000,31.444209608321863,2018-11-20T16:00:00Z,FALSE
Steelhead,Proposed,juv,instream,11000,0.07186303326705491,2018-11-20T16:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,11000,195.56169374741665,2018-11-20T16:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,12000,0.2610054011530778,2018-11-21T02:00:00Z,FALSE
Steelhead,Proposed,fry,instream,12000,3.219474919839411e-5,2018-11-21T02:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,12000,29.727239521529143,2018-11-21T02:00:00Z,FALSE
Steelhead,Proposed,juv,instream,12000,0.060061665869119575,2018-11-21T02:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,12000,203.18760646180854,2018-11-21T02:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,13000,0.18416864985684986,2018-11-21T12:00:00Z,FALSE
Steelhead,Proposed,fry,instream,13000,2.8458896806083843e-5,2018-11-21T12:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,13000,29.06567617347072,2018-11-21T12:00:00Z,FALSE
Steelhead,Proposed,juv,instream,13000,0.05095497410716798,2018-11-21T12:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,13000,209.0041988511224,2018-11-21T12:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,14000,0.15967196528639688,2018-11-21T22:00:00Z,FALSE
Steelhead,Proposed,fry,instream,14000,2.1823749315332477e-5,2018-11-21T22:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,14000,30.11849530824767,2018-11-21T22:00:00Z,FALSE
Steelhead,Proposed,juv,instream,14000,0.04524490461804446,2018-11-21T22:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,14000,215.0908191137239,2018-11-21T22:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,15000,0.13892651326137181,2018-11-22T08:00:00Z,FALSE
Steelhead,Proposed,fry,instream,15000,2.0133820639955125e-5,2018-11-22T08:00:00Z,FALSE
Steelhead,Proposed,fry,floodplain,15000,29.90104530743275,2018-11-22T08:00:00Z,FALSE
Steelhead,Proposed,juv,instream,15000,0.03927420012506478,2018-11-22T08:00:00Z,FALSE
Steelhead,Proposed,juv,floodplain,15000,221.5399287565983,2018-11-22T08:00:00Z,FALSE
Steelhead,Proposed,spawn,instream,100,30.2566724729366,2018-11-15T06:00:00Z,TRUE
Steelhead,Proposed,fry,instream,100,1.8933175016942307,2018-11-15T06:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,100,4.55139941604251,2018-11-15T06:00:00Z,TRUE
Steelhead,Proposed,juv,instream,100,36.18559203292184,2018-11-15T06:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,100,8.843452819380378,2018-11-15T06:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,250,36.72367970081406,2018-11-15T16:00:00Z,TRUE
Steelhead,Proposed,fry,instream,250,1.0017799776560297,2018-11-15T16:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,250,8.275960494410919,2018-11-15T16:00:00Z,TRUE
Steelhead,Proposed,juv,instream,250,44.29308780252315,2018-11-15T16:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,250,17.73945176939555,2018-11-15T16:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,300,35.03655935230404,2018-11-16T02:00:00Z,TRUE
Steelhead,Proposed,fry,instream,300,0.7511879320348857,2018-11-16T02:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,300,9.407846955766168,2018-11-16T02:00:00Z,TRUE
Steelhead,Proposed,juv,instream,300,44.84827178357852,2018-11-16T02:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,300,21.25976218469868,2018-11-16T02:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,400,30.327308241448936,2018-11-16T12:00:00Z,TRUE
Steelhead,Proposed,fry,instream,400,0.5097163068463052,2018-11-16T12:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,400,10.391133926418988,2018-11-16T12:00:00Z,TRUE
Steelhead,Proposed,juv,instream,400,43.48115931039209,2018-11-16T12:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,400,27.16143337089295,2018-11-16T12:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,500,25.814848097073607,2018-11-16T22:00:00Z,TRUE
Steelhead,Proposed,fry,instream,500,0.32868244916103817,2018-11-16T22:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,500,12.687881616211511,2018-11-16T22:00:00Z,TRUE
Steelhead,Proposed,juv,instream,500,40.59340013273561,2018-11-16T22:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,500,33.09905072967457,2018-11-16T22:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,600,22.098452605436567,2018-11-17T08:00:00Z,TRUE
Steelhead,Proposed,fry,instream,600,0.22321700486537935,2018-11-17T08:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,600,14.025399237004539,2018-11-17T08:00:00Z,TRUE
Steelhead,Proposed,juv,instream,600,37.4205746789129,2018-11-17T08:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,600,39.83148307327281,2018-11-17T08:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,1000,12.550639413002896,2018-11-17T18:00:00Z,TRUE
Steelhead,Proposed,fry,instream,1000,0.08231087162925509,2018-11-17T18:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,1000,16.65819725141867,2018-11-17T18:00:00Z,TRUE
Steelhead,Proposed,juv,instream,1000,26.216714535738227,2018-11-17T18:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,1000,60.66842042854969,2018-11-17T18:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,3000,2.883861748903842,2018-11-18T04:00:00Z,TRUE
Steelhead,Proposed,fry,instream,3000,0.0017426052031103325,2018-11-18T04:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,3000,19.986379979619045,2018-11-18T04:00:00Z,TRUE
Steelhead,Proposed,juv,instream,3000,3.022678657695432,2018-11-18T04:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,3000,114.49947457363517,2018-11-18T04:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,5000,1.3264474345773445,2018-11-18T14:00:00Z,TRUE
Steelhead,Proposed,fry,instream,5000,4.7097282190872527e-4,2018-11-18T14:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,5000,24.377353805491047,2018-11-18T14:00:00Z,TRUE
Steelhead,Proposed,juv,instream,5000,0.7608410535450318,2018-11-18T14:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,5000,146.56318729022138,2018-11-18T14:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,6000,1.007765633644107,2018-11-19T00:00:00Z,TRUE
Steelhead,Proposed,fry,instream,6000,2.3449745460750625e-4,2018-11-19T00:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,6000,26.61283942959013,2018-11-19T00:00:00Z,TRUE
Steelhead,Proposed,juv,instream,6000,0.43102757063358726,2018-11-19T00:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,6000,162.10729253602,2018-11-19T00:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,7000,0.8399216266087625,2018-11-19T10:00:00Z,TRUE
Steelhead,Proposed,fry,instream,7000,1.267543053214633e-4,2018-11-19T10:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,7000,29.053553525134813,2018-11-19T10:00:00Z,TRUE
Steelhead,Proposed,juv,instream,7000,0.2722648556306816,2018-11-19T10:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,7000,173.68729186442124,2018-11-19T10:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,9000,0.5677810070668574,2018-11-19T20:00:00Z,TRUE
Steelhead,Proposed,fry,instream,9000,1.063595311508206e-4,2018-11-19T20:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,9000,28.227996549449884,2018-11-19T20:00:00Z,TRUE
Steelhead,Proposed,juv,instream,9000,0.1389924184125135,2018-11-19T20:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,9000,192.5385485827629,2018-11-19T20:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,10000,0.48609301716908865,2018-11-20T06:00:00Z,TRUE
Steelhead,Proposed,fry,instream,10000,8.523951772996264e-5,2018-11-20T06:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,10000,28.06472967697247,2018-11-20T06:00:00Z,TRUE
Steelhead,Proposed,juv,instream,10000,0.10781275838212766,2018-11-20T06:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,10000,198.57406915763278,2018-11-20T06:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,11000,0.4061750549083849,2018-11-20T16:00:00Z,TRUE
Steelhead,Proposed,fry,instream,11000,1.0031980750062908e-4,2018-11-20T16:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,11000,27.82068637052241,2018-11-20T16:00:00Z,TRUE
Steelhead,Proposed,juv,instream,11000,0.083478332721049,2018-11-20T16:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,11000,204.4799735555618,2018-11-20T16:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,12000,0.2641376473433761,2018-11-21T02:00:00Z,TRUE
Steelhead,Proposed,fry,instream,12000,2.699788206033207e-4,2018-11-21T02:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,12000,27.003368332089174,2018-11-21T02:00:00Z,TRUE
Steelhead,Proposed,juv,instream,12000,0.07047466672094413,2018-11-21T02:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,12000,208.9442652923814,2018-11-21T02:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,13000,0.18691439156963655,2018-11-21T12:00:00Z,TRUE
Steelhead,Proposed,fry,instream,13000,4.2382854513605935e-4,2018-11-21T12:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,13000,26.784135336979045,2018-11-21T12:00:00Z,TRUE
Steelhead,Proposed,juv,instream,13000,0.06087639255296505,2018-11-21T12:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,13000,212.26930871504712,2018-11-21T12:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,14000,0.16158529081724154,2018-11-21T22:00:00Z,TRUE
Steelhead,Proposed,fry,instream,14000,4.6534955929862547e-4,2018-11-21T22:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,14000,28.19350915080588,2018-11-21T22:00:00Z,TRUE
Steelhead,Proposed,juv,instream,14000,0.05426246415079786,2018-11-21T22:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,14000,216.42710703906604,2018-11-21T22:00:00Z,TRUE
Steelhead,Proposed,spawn,instream,15000,0.14111378870407046,2018-11-22T08:00:00Z,TRUE
Steelhead,Proposed,fry,instream,15000,5.318454665975322e-4,2018-11-22T08:00:00Z,TRUE
Steelhead,Proposed,fry,floodplain,15000,28.264214736069675,2018-11-22T08:00:00Z,TRUE
Steelhead,Proposed,juv,instream,15000,0.04830951369509646,2018-11-22T08:00:00Z,TRUE
Steelhead,Proposed,juv,floodplain,15000,221.09383305286264,2018-11-22T08:00:00Z,TRUE
